contact_id,date_souscription,formation_achete_transaction_gagne
226740038851,2025-03-26 15:25:00,False
2268,2024-10-02 10:58:00,False
2275,2025-02-19 09:37:00,False
2286,2025-03-07 14:27:00,False
229784765636,2025-03-28 16:07:00,False
230401,2025-01-24 15:52:00,False
23089025760,2024-07-19 09:28:00,False
23129716190,2024-08-30 10:53:00,False
23171164662,2024-09-02 14:15:00,False
23233681375,2024-07-12 10:10:00,False
23254627301,2024-09-26 10:02:00,False
23285546216,2024-08-02 10:14:00,False
23299978221,2024-07-15 10:32:00,True
23305041600,2024-11-18 09:45:00,False
233303000297,2025-03-26 14:49:00,False
23352167151,2024-09-10 16:08:00,False
233963757782,2025-03-26 15:12:00,False
23403701724,2024-09-04 12:22:00,False
23404022987,2024-07-24 15:11:00,False
23461891562,2024-09-10 16:55:00,False
234646352076,2025-04-02 16:25:00,False
2346851,2024-06-11 16:07:00,False
234724498652,2025-03-26 15:27:00,False
234876886219,2025-03-26 15:27:00,False
236193310918,2025-04-03 11:34:00,False
23641810129,2024-09-02 14:24:00,False
238381034730,2025-04-01 16:14:00,False
238687496437,2025-02-04 16:08:00,False
238687503546,2025-03-27 15:54:00,False
239428803783,2025-04-03 10:51:00,False
240631558383,2025-04-03 11:04:00,False
241575924957,2025-04-03 10:56:00,False
24245675989,2024-10-16 13:55:00,False
24251196921,2025-01-29 10:50:00,False
2436,2025-02-28 15:33:00,True
2437851,2024-10-17 16:59:00,False
244113358010,2025-04-03 10:59:00,False
2443,2024-11-16 14:37:00,False
24572544467,2024-07-24 15:03:00,False
24575383504,2024-07-17 15:05:00,False
24673610941,2025-01-24 15:54:00,True
24729704155,2024-07-30 10:53:00,False
24836476652,2024-10-04 12:03:00,False
2488001,2025-03-20 10:39:00,False
25132601303,2024-12-11 16:13:00,False
25308186556,2024-09-05 09:12:00,False
25428234717,2024-08-05 10:12:00,False
2558,2024-12-13 13:48:00,False
25585921477,2024-08-06 09:20:00,False
25587890929,2024-09-26 10:31:00,False
2568,2025-01-09 16:36:00,False
2573,2025-01-31 10:26:00,False
25775066105,2024-08-30 13:26:00,False
25807744233,2024-09-19 11:28:00,False
25808767706,2024-09-10 16:52:00,False
2592,2024-10-01 15:44:00,False
25992164038,2024-11-22 16:44:00,False
26195566526,2024-08-13 12:04:00,False
26218317780,2024-08-06 14:12:00,False
26219653330,2024-12-12 10:52:00,False
26256481782,2025-01-14 08:25:00,False
26301,2024-06-26 11:38:00,False
2639351,2024-08-29 15:17:00,False
26653707991,2025-02-17 17:00:00,False
26942586043,2024-11-13 15:44:00,False
26962797009,2024-09-06 09:48:00,False
27135154139,2024-08-06 09:20:00,False
27518608318,2024-08-23 12:34:00,False
2755,2024-12-19 10:19:00,False
27576388818,2025-01-31 15:50:00,False
276487805133,2025-01-24 16:07:00,False
2801,2024-07-12 10:23:00,False
283058933953,2024-12-11 12:27:00,False
285215887599,2025-02-28 15:02:00,False
287006622915,2024-11-02 16:55:00,False
287433378024,2025-01-16 12:14:00,False
28774624740,2024-10-22 11:18:00,False
2884,2024-12-23 10:39:00,False
289203802305,2024-10-04 13:12:00,False
29614448079,2024-09-13 12:45:00,False
2968901,2024-06-24 12:32:00,False
29877218779,2024-11-21 14:48:00,False
3003,2024-09-02 14:31:00,False
3040,2025-01-29 10:49:00,False
3041,2025-01-29 10:50:00,False
307070187766,2024-07-15 10:38:00,False
30821797359,2025-02-14 16:45:00,False
30880223168,2025-01-10 12:04:00,False
30897957585,2024-09-17 12:09:00,False
30916344047,2024-10-10 14:46:00,False
310118115574,2024-10-04 14:17:00,False
31071271641,2024-11-06 17:14:00,False
310946667729,2024-11-08 14:55:00,False
311447786713,2024-06-17 11:11:00,False
3128,2024-11-08 10:34:00,False
31330425581,2024-10-15 13:42:00,False
31332679409,2024-11-05 11:39:00,False
31333588938,2024-09-24 14:35:00,False
31336802281,2024-08-26 12:12:00,False
31382073028,2024-08-22 14:59:00,False
31393469169,2024-10-11 13:29:00,False
3144,2024-10-09 15:47:00,False
31560408056,2024-10-14 16:13:00,False
31573450176,2024-10-03 15:57:00,False
31589722811,2024-11-07 10:32:00,False
31724295892,2024-10-03 16:39:00,False
32011339001,2024-08-30 16:51:00,False
32108096450,2024-10-04 15:35:00,False
32270638818,2024-08-30 09:18:00,False
32520451542,2024-07-10 09:58:00,False
32730996922,2024-09-26 10:12:00,False
32841400301,2024-11-18 09:27:00,False
32874270650,2024-09-04 12:18:00,False
33187098565,2024-11-06 15:21:00,False
33283058630,2024-09-10 16:54:00,False
33297227986,2024-11-06 17:22:00,False
33311988472,2024-09-26 09:39:00,False
33336253927,2025-01-14 11:17:00,False
33475925463,2025-02-04 16:41:00,False
334851,2024-10-25 11:20:00,False
33492466903,2024-11-02 16:21:00,False
33507478508,2024-09-26 13:18:00,False
33520243178,2025-02-26 15:44:00,False
33707137753,2024-09-07 15:50:00,False
33754886121,2024-12-23 14:37:00,False
33881968826,2025-02-03 09:14:00,False
33913795264,2024-09-13 17:15:00,False
33955353788,2024-09-10 12:29:00,False
34227065581,2025-01-07 13:54:00,False
3470501,2025-01-09 17:01:00,False
351,2025-02-05 10:38:00,False
35152270834,2024-10-15 13:50:00,False
35288388317,2024-09-19 15:16:00,False
35288396774,2025-03-26 14:49:00,False
35296287691,2024-11-22 16:45:00,False
35306696652,2024-09-13 12:57:00,False
35306715336,2025-01-29 09:04:00,False
35551492821,2025-01-09 16:36:00,False
35653448634,2024-10-15 13:12:00,False
3575952,2024-09-10 12:59:00,False
35764354542,2024-09-18 12:27:00,False
35888242369,2024-09-18 09:15:00,False
36091919095,2024-09-16 10:51:00,False
36091922670,2024-09-19 10:23:00,False
36126300388,2024-09-20 12:30:00,False
36170217424,2024-10-16 13:35:00,False
36491739363,2024-10-08 14:57:00,False
36572866798,2024-11-02 16:22:00,False
36817808089,2025-01-09 16:50:00,False
3685201,2024-09-18 12:08:00,False
37342868413,2024-11-05 11:02:00,False
37421904587,2024-12-16 15:51:00,False
37682095079,2024-10-03 14:05:00,False
37981923063,2024-12-17 18:22:00,False
38139271141,2025-03-25 16:28:00,False
3822314193,2024-09-20 15:28:00,False
38435696103,2024-10-31 15:01:00,False
38471814872,2025-02-05 16:29:00,False
3850,2024-10-04 13:05:00,False
38525686478,2024-10-15 13:18:00,False
38533329091,2024-09-25 09:50:00,False
38577617856,2025-02-04 11:49:00,False
38780012481,2024-09-30 16:49:00,False
38856808156,2024-09-30 16:46:00,False
38860811215,2024-09-27 15:53:00,False
38916026821,2025-01-02 14:42:00,False
39119988671,2025-03-27 15:59:00,False
39263214826,2024-11-18 09:09:00,False
3972,2025-03-12 16:15:00,False
3973,2025-04-03 11:02:00,False
39808392913,2024-12-23 13:13:00,False
39812975095,2024-12-26 13:18:00,False
40113445853,2024-11-04 15:45:00,False
40113446643,2024-11-06 14:53:00,False
40113478871,2025-02-05 11:10:00,False
40150745307,2024-11-04 11:13:00,False
40263847902,2024-11-06 12:08:00,False
40348998646,2024-09-30 16:43:00,False
4039,2025-01-29 12:17:00,False
40410336984,2024-11-08 15:20:00,False
405279028430,2025-03-13 15:26:00,False
405351,2024-07-25 14:18:00,False
40586233032,2024-10-15 15:19:00,False
4072551,2024-07-19 13:56:00,False
40754303193,2024-10-02 10:39:00,False
40959333101,2024-10-25 11:04:00,False
4098576625,2024-06-17 11:41:00,False
4108201,2024-08-01 12:26:00,False
4108408,2024-12-18 15:49:00,False
4108510,2024-07-24 15:10:00,False
41236105453,2024-11-30 14:26:00,False
41256682199,2024-11-26 13:44:00,False
41335091642,2024-11-06 17:25:00,False
41356610542,2024-10-17 10:46:00,False
413828613314,2025-02-05 10:40:00,False
4146863296,2024-06-16 15:04:00,False
4157751,2025-03-26 15:28:00,False
41592437737,2024-11-06 09:52:00,False
4163151,2024-06-17 14:15:00,False
41721752809,2024-11-20 09:37:00,False
41721773049,2024-10-08 14:50:00,False
42055967472,2024-10-16 13:35:00,False
42056008175,2024-10-09 12:23:00,False
42082772204,2024-10-21 15:39:00,False
4268,2024-07-10 15:43:00,False
42713987315,2025-02-04 12:33:00,False
42744404971,2024-11-07 10:52:00,False
42745301496,2024-11-22 12:55:00,False
42747088851,2024-11-05 10:22:00,False
42807610360,2025-01-17 09:20:00,False
429052414150,2025-03-12 17:33:00,False
430,2024-08-30 15:21:00,False
43051524545,2024-10-25 10:56:00,False
43082429935,2024-10-07 12:26:00,False
4313952,2024-06-26 15:21:00,False
4322047214,2024-06-17 11:47:00,False
433,2024-12-05 13:31:00,False
43409079795,2024-10-16 13:59:00,False
43468713430,2024-10-21 15:38:00,False
4369201,2024-07-17 10:19:00,False
44137196522,2025-01-09 16:02:00,False
44186424511,2024-10-31 15:34:00,False
44199900377,2025-01-29 10:46:00,False
442,2024-07-26 16:23:00,False
44224631492,2024-11-06 17:24:00,False
4428,2025-01-02 16:11:00,False
44291630828,2024-10-24 13:06:00,False
44339282129,2024-11-28 16:22:00,False
44587535313,2024-10-16 14:19:00,False
447,2024-07-31 10:49:00,False
44817698532,2024-10-10 12:19:00,False
44863505385,2024-11-18 14:53:00,False
44949496801,2024-10-15 13:22:00,False
44949566680,2024-10-29 14:44:00,False
4497,2024-07-31 12:19:00,False
44976486591,2024-11-18 15:33:00,False
45062750195,2024-10-17 13:59:00,False
45062774208,2025-01-29 10:47:00,False
45329315786,2024-12-23 13:14:00,False
455471361211,2024-11-14 15:58:00,False
4555833842,2024-06-11 17:31:00,False
45576020955,2025-01-31 10:49:00,False
45601832153,2024-11-25 16:21:00,False
45655352780,2024-11-12 09:31:00,False
4574396,2025-02-08 14:28:00,False
4574562,2024-10-03 14:16:00,False
4574923,2025-03-26 14:45:00,False
4574947,2024-07-14 14:28:00,False
4575033,2024-07-15 10:36:00,False
4575040,2024-07-12 10:08:00,False
4575056,2024-12-09 09:09:00,False
4575746,2024-11-22 15:37:00,False
4576553,2025-01-09 16:49:00,False
4577008,2024-09-02 14:29:00,False
4579851,2025-02-08 14:36:00,False
4583903,2024-10-07 10:08:00,False
4584551,2024-10-08 16:04:00,False
4610,2025-01-15 15:17:00,False
463001,2025-02-08 10:57:00,False
46344038844,2024-10-15 13:21:00,False
46399140809,2024-11-19 09:39:00,False
46402915044,2024-11-15 09:55:00,False
4661,2024-07-08 11:51:00,False
46634377942,2024-11-06 17:16:00,False
46723261647,2024-12-09 17:13:00,False
46802593234,2024-11-06 13:10:00,False
47074902471,2025-02-24 14:23:00,False
47099428034,2024-10-21 15:26:00,False
47122424530,2024-11-15 10:04:00,False
47322301669,2024-11-22 12:59:00,False
4737454797,2024-10-18 12:27:00,False
4738056129,2024-10-19 11:03:00,False
4770701,2025-01-20 16:50:00,False
4770851,2024-06-17 11:11:00,False
4771301,2024-07-24 15:06:00,False
4802,2024-10-02 14:16:00,False
4825,2025-01-03 15:46:00,False
4832,2024-09-26 16:41:00,False
4841,2024-12-23 13:15:00,False
4846,2024-08-23 14:31:00,False
4903,2024-11-07 14:40:00,False
4929,2024-10-22 17:21:00,False
4937,2024-12-04 14:42:00,False
4939,2024-06-17 13:23:00,False
4942,2024-12-17 11:53:00,False
49505019078,2025-01-23 15:48:00,False
4951351,2024-11-18 09:16:00,False
4961,2024-11-18 09:27:00,False
4961502,2024-06-17 11:17:00,False
4980,2025-01-15 15:19:00,False
4993,2024-11-21 11:51:00,False
50118853858,2024-12-20 16:04:00,False
5024,2024-09-18 14:10:00,False
5044,2025-01-29 11:44:00,False
5068,2024-11-18 09:17:00,False
5069,2024-12-31 11:03:00,False
50829316332,2025-01-16 09:23:00,False
5100,2024-06-24 11:46:00,False
51308332220,2024-11-18 09:37:00,False
51517954294,2025-02-05 11:09:00,False
5186001,2024-07-01 09:20:00,False
5202,2024-10-25 10:24:00,False
52049835238,2025-02-17 16:43:00,False
5277851,2025-03-25 16:49:00,False
5304901,2024-11-06 17:17:00,False
5320703685,2024-11-27 10:53:00,False
5343451,2025-01-29 10:59:00,False
5346,2024-12-09 13:12:00,False
5360,2024-07-25 14:09:00,False
53728690424,2024-12-23 14:36:00,False
5375,2025-01-31 10:50:00,False
5393,2025-02-24 11:10:00,False
5399801,2024-09-10 10:39:00,False
5420,2024-11-18 09:35:00,False
5424,2025-01-29 10:47:00,False
542631785668,2024-12-23 13:14:00,False
5446,2024-12-20 16:07:00,False
55001,2024-12-02 17:49:00,False
563210707173,2024-10-29 13:56:00,False
5769,2024-12-28 12:31:00,False
5773,2025-02-17 16:22:00,False
5785,2025-01-02 15:55:00,False
5788,2024-07-16 10:13:00,False
57951,2024-07-04 15:18:00,False
581801,2024-12-10 17:38:00,False
582751,2024-07-19 15:18:00,False
584001,2025-03-31 16:21:00,False
5855792573,2024-11-19 12:37:00,False
591885149432,2025-01-15 16:27:00,False
6052,2024-11-26 15:08:00,False
6127,2024-06-17 14:11:00,False
6136,2024-11-18 10:43:00,False
6155,2024-12-23 11:12:00,False
6174,2025-02-19 09:58:00,False
6187,2025-03-31 10:04:00,False
6193,2024-09-12 09:26:00,False
6304,2025-03-20 15:42:00,False
6308482241,2024-06-26 10:38:00,False
6316644580,2024-08-06 15:53:00,False
6558,2024-09-05 10:05:00,False
6559282911,2024-09-18 09:20:00,False
6571,2025-01-17 09:21:00,False
658901,2024-07-26 15:59:00,False
6596,2025-03-13 15:15:00,False
6598,2024-12-06 11:03:00,False
6602,2024-09-03 10:38:00,False
67151,2024-06-27 11:16:00,False
6860,2025-01-31 10:34:00,False
687201,2024-10-10 15:47:00,False
6880,2024-08-28 15:52:00,False
6893,2024-08-06 09:32:00,False
7003,2025-01-02 15:03:00,False
7004,2024-08-28 11:16:00,False
70123999438,2025-02-20 16:04:00,False
70222496999,2024-12-09 14:26:00,False
7051,2025-02-17 16:33:00,False
707151,2024-11-18 09:48:00,False
709404,2024-08-28 09:45:00,False
709417,2024-11-19 17:27:00,False
709657,2025-03-07 14:45:00,False
710067,2025-01-06 12:58:00,False
710726,2024-11-07 14:27:00,False
710903,2025-01-20 12:15:00,False
710905,2024-11-22 10:56:00,False
711162,2024-09-13 12:52:00,False
711635,2024-12-24 09:44:00,False
7117,2024-11-19 13:25:00,False
711806,2024-06-26 11:00:00,False
711808,2024-07-10 14:04:00,False
712251,2025-01-24 16:00:00,False
712553,2024-12-02 11:41:00,False
7126,2025-02-17 11:16:00,False
712779,2024-10-31 14:02:00,False
71332936922,2024-11-06 17:17:00,False
713585,2025-03-31 16:20:00,False
713862,2024-06-21 16:49:00,False
7138930880,2025-01-21 09:47:00,False
714085,2024-11-06 15:14:00,False
7143,2024-11-08 16:17:00,False
714571,2024-09-16 10:53:00,False
7148,2025-02-05 09:54:00,False
714910,2024-11-07 12:11:00,False
715048,2024-08-06 15:17:00,False
715468,2024-10-22 17:26:00,False
715470,2025-03-21 14:55:00,False
71581313231,2024-10-22 14:24:00,False
71588942073,2024-12-03 10:12:00,False
715903,2025-01-03 10:09:00,False
716301,2024-11-19 09:50:00,False
716309,2025-01-03 10:10:00,False
717,2024-12-05 11:02:00,False
71773702355,2024-11-22 10:39:00,False
718260,2025-02-05 11:24:00,False
719302,2024-11-28 11:04:00,False
722304,2024-08-20 12:51:00,False
722610,2024-11-27 10:56:00,False
722896,2024-07-27 10:10:00,False
723269,2024-06-17 14:46:00,False
723554,2025-01-20 16:53:00,False
723579,2024-11-04 16:11:00,False
723590,2024-11-22 12:56:00,False
723801,2025-01-29 15:33:00,False
7246407386,2024-09-21 10:26:00,False
724642,2024-07-24 15:13:00,False
724757,2024-12-12 13:32:00,False
725319,2025-01-09 16:39:00,False
725419,2025-02-04 16:35:00,False
7255,2025-02-04 16:34:00,False
725678,2024-08-28 15:50:00,False
7258,2024-07-01 12:50:00,False
7259,2024-06-27 14:43:00,False
726284,2025-01-23 11:20:00,True
726319,2025-02-17 16:54:00,True
726615,2024-06-11 17:28:00,False
726759,2025-03-26 14:44:00,False
7274031343,2024-06-17 11:13:00,False
7275,2024-11-22 12:54:00,False
727773,2024-10-25 11:02:00,False
727827,2024-06-18 09:19:00,False
727848,2025-02-22 14:18:00,False
727919,2025-02-17 16:35:00,False
727950,2025-02-14 14:09:00,False
72798631099,2024-11-13 16:04:00,False
728474,2025-03-28 16:21:00,False
728538,2025-03-12 10:36:00,False
728739,2025-03-31 14:15:00,False
728806,2025-02-18 16:15:00,False
728849,2025-02-05 10:44:00,False
729355,2024-11-27 15:53:00,False
729372,2024-08-06 09:24:00,False
729419,2024-12-11 11:30:00,False
729685,2024-06-24 14:42:00,False
7297,2025-03-13 15:43:00,False
7298,2024-09-10 15:41:00,False
731151,2024-10-04 11:39:00,False
7315,2025-02-19 10:02:00,False
7331,2025-02-04 15:55:00,False
7355,2024-12-09 17:21:00,False
73656081634,2024-12-11 12:02:00,False
73677263094,2024-11-02 10:12:00,False
73815020764,2024-12-26 11:13:00,False
7390,2024-10-05 14:32:00,False
7394,2024-09-26 14:49:00,False
7409,2024-07-09 12:28:00,False
7416,2024-06-24 12:17:00,False
7422,2024-06-24 16:59:00,False
7428,2025-01-24 15:47:00,False
74301351150,2025-03-20 09:36:00,False
7444,2024-09-23 14:16:00,False
74538681588,2024-12-26 10:57:00,False
748101,2025-01-22 14:48:00,False
75118726361,2024-11-06 17:28:00,False
7514,2024-12-23 12:36:00,False
7522,2024-12-14 15:10:00,False
7526,2024-07-03 09:55:00,False
7534,2024-11-21 11:16:00,False
75344891076,2024-12-03 10:15:00,False
7535,2024-12-18 15:53:00,False
7542,2024-07-02 14:23:00,False
7545,2025-01-09 16:37:00,False
7567726551,2024-07-03 17:28:00,False
7607,2025-02-06 16:19:00,False
76177972455,2025-02-05 11:30:00,False
7643,2025-04-03 10:55:00,False
7720,2024-11-28 09:23:00,False
7726,2024-06-27 10:16:00,False
7738,2024-09-26 10:24:00,False
7742,2024-08-08 09:57:00,False
7780,2024-08-26 10:21:00,False
77855875298,2025-02-05 11:28:00,False
7792,2024-07-11 10:48:00,False
79057224924,2024-11-22 16:46:00,False
7940,2024-10-04 13:41:00,False
7974,2024-08-20 10:03:00,False
79878941935,2024-11-14 14:34:00,False
7992,2024-09-26 11:10:00,False
80051,2024-08-23 14:55:00,False
8007,2024-09-19 11:00:00,False
80158107888,2024-12-03 10:13:00,False
8052,2024-10-22 12:11:00,False
8101072102,2025-02-28 15:50:00,True
81451,2025-02-20 16:05:00,False
8146,2024-10-29 09:02:00,False
81497187516,2025-02-08 14:25:00,False
81653,2025-02-11 16:03:00,False
8171,2024-08-06 09:23:00,False
81735871724,2025-01-03 15:51:00,False
81744162029,2025-03-28 09:22:00,False
81795157208,2025-01-03 15:49:00,False
81800163543,2025-01-24 13:01:00,False
81802858709,2024-12-20 16:08:00,False
8182,2024-07-15 10:42:00,False
8197,2024-08-02 10:17:00,False
8323,2024-12-27 16:07:00,False
8347,2024-09-10 16:53:00,False
8352,2025-02-19 09:53:00,False
8364251355,2024-08-26 12:10:00,False
8367,2024-06-29 14:15:00,False
8369,2024-12-13 12:05:00,False
8376,2025-03-14 16:49:00,False
8398,2024-12-17 12:00:00,False
8485,2024-06-11 12:20:00,False
8494,2024-11-07 09:25:00,False
8564,2024-11-20 10:10:00,False
857,2025-03-20 15:39:00,False
8577,2024-08-30 16:53:00,False
8603,2024-11-22 12:52:00,False
8609,2024-12-10 16:53:00,False
87342535900,2024-11-20 09:11:00,False
880,2025-01-31 10:28:00,False
881,2025-02-04 16:21:00,False
88128360682,2025-01-24 15:44:00,False
888,2025-01-16 09:53:00,False
88883326168,2024-12-27 09:40:00,False
88954501362,2025-02-20 15:51:00,False
89195075811,2024-12-16 15:02:00,False
89223166173,2025-01-24 13:01:00,False
896,2024-06-27 16:35:00,False
9006809576,2024-07-12 15:36:00,False
9007496172,2024-07-19 15:16:00,False
9007858394,2024-07-24 15:04:00,False
9007859136,2024-07-18 12:57:00,False
9018636502,2024-06-17 14:29:00,False
9023783388,2024-07-24 15:07:00,False
9024506583,2024-07-01 15:33:00,False
90415800560,2024-11-07 15:12:00,False
90534748407,2025-01-02 16:06:00,False
909768,2024-06-28 13:44:00,False
909778,2024-08-30 10:36:00,False
909785,2025-02-04 10:40:00,False
909856,2024-11-26 12:10:00,False
909895,2025-01-08 10:53:00,False
910614,2024-12-20 16:04:00,False
910625,2024-07-15 10:42:00,False
910627,2025-02-28 15:53:00,False
910633,2024-08-23 11:14:00,False
910736,2024-10-11 15:07:00,False
910748,2024-07-01 12:44:00,False
910787,2024-10-22 12:57:00,False
910942,2024-07-15 10:39:00,False
911016,2024-10-01 14:20:00,False
911026,2024-07-24 15:55:00,False
911027,2025-02-17 16:34:00,False
911089,2024-11-30 17:01:00,False
911092,2025-03-26 10:56:00,False
911166,2024-08-19 14:19:00,False
911180,2024-12-05 09:08:00,False
911184,2024-08-10 15:15:00,False
911375,2025-02-11 12:59:00,False
911601,2024-07-08 14:08:00,False
911756,2024-11-02 16:53:00,False
911928,2025-02-08 14:30:00,False
912102,2024-12-10 16:54:00,False
912186,2024-12-03 10:17:00,False
912203,2024-07-18 10:36:00,False
912215,2025-02-05 11:26:00,False
912252,2024-09-30 16:37:00,False
912272,2024-10-08 15:16:00,False
912803,2025-01-14 17:56:00,False
912805,2024-07-17 11:59:00,False
91521050858,2024-12-04 11:08:00,False
916801,2024-12-06 16:13:00,False
916806,2024-07-04 11:33:00,False
916807,2024-06-19 12:51:00,False
916903,2024-06-19 14:50:00,False
916909,2024-06-11 17:26:00,False
917103,2024-07-04 12:03:00,False
917160,2025-04-03 15:02:00,True
917202,2024-08-28 15:59:00,False
917206,2025-03-13 10:16:00,False
92267146455,2024-11-29 16:17:00,False
9237258727,2024-07-24 15:00:00,False
9237949118,2024-06-11 17:31:00,False
9237949121,2025-01-20 16:52:00,False
9241679855,2025-03-13 16:19:00,False
9246572525,2025-03-06 09:28:00,False
9247438275,2025-03-07 14:50:00,False
92545710322,2024-11-28 14:20:00,False
9269745638,2025-01-24 16:08:00,False
948601,2024-12-09 17:16:00,False
949651,2024-12-17 12:03:00,False
96887382240,2025-02-11 09:46:00,False
96939101415,2024-12-12 14:34:00,False
97214937280,2024-12-28 09:19:00,False
9803,2024-11-26 15:05:00,False
9852,2025-02-05 10:45:00,False
993451,2024-09-13 17:16:00,False
